timestamp,open,high,low,close,volume,ema,sma,ema_boven_sma,bullish_cross,bearish_cross,usdt_balance,ada_balance
2025-02-06 09:00:00,0.7545,0.7649,0.752,0.7615,2525144.01,0.7516861015593728,0.7561249999999999,False,False,False,100,104.02902403852787
2025-02-06 10:00:00,0.7615,0.7657,0.7559,0.7617,2090298.66,0.7526874914034356,0.7578125,False,False,False,100,104.02902403852787
2025-02-06 11:00:00,0.7617,0.7629,0.7482,0.7556,2780289.01,0.752978742263092,0.7585875,False,False,False,100,104.02902403852787
2025-02-06 12:00:00,0.7556,0.7571,0.738,0.7408,2638785.58,0.7517608680367829,0.75665,False,False,False,100,104.02902403852787
2025-02-06 13:00:00,0.7408,0.7516,0.7395,0.748,2867412.63,0.7513847812331046,0.7559375,False,False,False,100,104.02902403852787
2025-02-06 14:00:00,0.748,0.7498,0.7278,0.7314,4492577.9,0.7493863031097941,0.751675,False,False,False,100,104.02902403852787
2025-02-06 15:00:00,0.7314,0.7344,0.7032,0.7109,8313818.78,0.7455376727988148,0.7455499999999999,False,False,False,100,104.02902403852787
2025-02-06 16:00:00,0.7109,0.7181,0.7027,0.7069,5370438.69,0.7416739055189333,0.7396,True,True,False,0,245.49174861060314
2025-02-06 17:00:00,0.7069,0.7249,0.703,0.7127,4875531.76,0.73877651496704,0.7335,True,False,False,0,245.49174861060314
2025-02-06 18:00:00,0.7127,0.7167,0.7055,0.7056,3237650.9,0.735458863470336,0.7264875000000001,True,False,False,0,245.49174861060314
2025-02-06 19:00:00,0.7056,0.716,0.6978,0.7021,4289045.65,0.7321229771233023,0.7198,True,False,False,0,245.49174861060314
2025-02-06 20:00:00,0.7021,0.7214,0.7005,0.719,3560457.2,0.7308106794109721,0.717075,True,False,False,0,245.49174861060314
2025-02-06 21:00:00,0.719,0.7217,0.7017,0.7133,3403228.75,0.729059611469875,0.7127374999999999,True,False,False,0,245.49174861060314
2025-02-06 22:00:00,0.7133,0.7136,0.7024,0.7121,1794009.37,0.7273636503228875,0.710325,True,False,False,0,245.49174861060314
2025-02-06 23:00:00,0.7121,0.7133,0.6982,0.7052,2610835.58,0.7251472852905988,0.7096125,True,False,False,0,245.49174861060314
2025-02-07 00:00:00,0.7052,0.7212,0.7042,0.7133,2959268.52,0.723962556761539,0.7104125,True,False,False,0,245.49174861060314
2025-02-07 01:00:00,0.7133,0.7331,0.713,0.7267,2505903.83,0.7242363010853851,0.7121625,True,False,False,0,245.49174861060314
2025-02-07 02:00:00,0.7267,0.7321,0.7237,0.7265,1792983.56,0.7244626709768466,0.7147749999999999,True,False,False,0,245.49174861060314
2025-02-07 03:00:00,0.7265,0.73,0.7182,0.7231,1244923.56,0.7243264038791619,0.7174,True,False,False,0,245.49174861060314
2025-02-07 04:00:00,0.7231,0.7288,0.721,0.7225,1398048.27,0.7241437634912458,0.7178375,True,False,False,0,245.49174861060314
2025-02-07 05:00:00,0.7225,0.7241,0.7132,0.7175,1203219.55,0.7234793871421212,0.7183625,True,False,False,0,245.49174861060314
2025-02-07 06:00:00,0.7175,0.7184,0.703,0.7104,2278240.42,0.7221714484279091,0.7181500000000001,True,False,False,0,245.49174861060314
2025-02-07 07:00:00,0.7104,0.7223,0.7104,0.714,2127288.89,0.7213543035851183,0.7192500000000001,True,False,False,0,245.49174861060314
2025-02-07 08:00:00,0.714,0.7251,0.7106,0.7198,1729253.41,0.7211988732266066,0.7200625,True,False,False,0,245.49174861060314
2025-02-07 09:00:00,0.7198,0.7303,0.7186,0.7298,3023038.94,0.722058985903946,0.72045,True,False,False,0,245.49174861060314
2025-02-07 10:00:00,0.7298,0.7343,0.727,0.7299,1649497.89,0.7228430873135514,0.720875,True,False,False,0,245.49174861060314
2025-02-07 11:00:00,0.7299,0.7379,0.728,0.7332,3076787.06,0.7238787785821963,0.7221375,True,False,False,0,245.49174861060314
2025-02-07 12:00:00,0.7332,0.7352,0.7267,0.7307,1516069.62,0.7245609007239766,0.7231624999999999,True,False,False,0,245.49174861060314
2025-02-07 13:00:00,0.7307,0.7467,0.7206,0.7438,6122247.42,0.726484810651579,0.72645,True,False,False,0,245.49174861060314
2025-02-07 14:00:00,0.7438,0.7532,0.7397,0.7471,5308761.85,0.7285463295864212,0.7310375,False,False,True,100,111.6408585021839
2025-02-07 15:00:00,0.7471,0.7472,0.7233,0.7311,6421345.6,0.728801696627779,0.733175,False,False,False,100,111.6408585021839
2025-02-07 16:00:00,0.7311,0.7349,0.7224,0.7254,3845922.55,0.7284615269650012,0.7338749999999999,False,False,False,100,111.6408585021839
2025-02-07 17:00:00,0.7254,0.728,0.7155,0.7189,4276036.41,0.7275053742685011,0.7325125,False,False,False,100,111.6408585021839
2025-02-07 18:00:00,0.7189,0.7312,0.7176,0.7248,2315780.38,0.727234836841651,0.731875,False,False,False,100,111.6408585021839
2025-02-07 19:00:00,0.7248,0.7256,0.7146,0.7148,2886599.42,0.725991353157486,0.729575,False,False,False,100,111.6408585021839
2025-02-07 20:00:00,0.7148,0.7156,0.6948,0.6966,7074332.82,0.7230522178417373,0.7253125,False,False,False,100,111.6408585021839
2025-02-07 21:00:00,0.6966,0.7064,0.6966,0.6991,2202491.41,0.7206569960575636,0.719725,True,True,False,0,254.68191128433236
2025-02-07 22:00:00,0.6991,0.6993,0.6903,0.6969,2174762.89,0.7182812964518073,0.71345,True,False,False,0,254.68191128433236
2025-02-07 23:00:00,0.6969,0.7076,0.6951,0.7074,1928000.76,0.7171931668066266,0.7104874999999999,True,False,False,0,254.68191128433236
2025-02-08 00:00:00,0.7074,0.7168,0.7048,0.7126,2018267.84,0.7167338501259639,0.7088875,True,False,False,0,254.68191128433236
2025-02-08 01:00:00,0.7126,0.7128,0.7026,0.703,1372861.06,0.7153604651133676,0.7069,True,False,False,0,254.68191128433236
2025-02-08 02:00:00,0.703,0.7053,0.6986,0.7029,1248572.89,0.7141144186020308,0.7041625,True,False,False,0,254.68191128433236
2025-02-08 03:00:00,0.7029,0.7077,0.6987,0.7009,1371173.32,0.7127929767418277,0.702425,True,False,False,0,254.68191128433236
2025-02-08 04:00:00,0.7009,0.7019,0.6944,0.6956,1804019.7,0.711073679067645,0.7023,True,False,False,0,254.68191128433236
2025-02-08 05:00:00,0.6956,0.6965,0.6906,0.6935,1156789.42,0.7093163111608805,0.7015999999999999,True,False,False,0,254.68191128433236
2025-02-08 06:00:00,0.6935,0.6984,0.6918,0.6944,1151620.4,0.7078246800447925,0.7012875000000001,True,False,False,0,254.68191128433236
2025-02-08 07:00:00,0.6944,0.7033,0.6873,0.6991,1973129.49,0.7069522120403133,0.70025,True,False,False,0,254.68191128433236
2025-02-08 08:00:00,0.6991,0.7015,0.6906,0.6906,1491628.71,0.7053169908362821,0.6975,True,False,False,0,254.68191128433236
2025-02-08 09:00:00,0.6906,0.6966,0.6906,0.6934,1594585.6,0.7041252917526538,0.6963,True,False,False,0,254.68191128433236
2025-02-08 10:00:00,0.6934,0.6957,0.6865,0.6895,1357259.87,0.7026627625773884,0.694625,True,False,False,0,254.68191128433236
2025-02-08 11:00:00,0.6895,0.6922,0.6847,0.691,1017872.88,0.7014964863196496,0.6933875,True,False,False,0,254.68191128433236
2025-02-08 12:00:00,0.691,0.6935,0.6856,0.6896,1155136.18,0.7003068376876846,0.6926375,True,False,False,0,254.68191128433236
2025-02-08 13:00:00,0.6896,0.7001,0.6889,0.6947,2311727.89,0.6997461539189163,0.6927875,True,False,False,0,254.68191128433236
2025-02-08 14:00:00,0.6947,0.6957,0.6864,0.6929,1539776.27,0.6990615385270246,0.6925999999999999,True,False,False,0,254.68191128433236
2025-02-08 15:00:00,0.6929,0.6973,0.6853,0.6893,1658111.49,0.6980853846743221,0.691375,True,False,False,0,254.68191128433236
2025-02-08 16:00:00,0.6893,0.6939,0.6816,0.6926,2483942.84,0.6975368462068899,0.691625,True,False,False,0,254.68191128433236
2025-02-08 17:00:00,0.6926,0.7017,0.6926,0.6993,3234788.18,0.697713161586201,0.6923625,True,False,False,0,254.68191128433236
2025-02-08 18:00:00,0.6993,0.7045,0.6942,0.6994,1779255.39,0.6978818454275809,0.6936,True,False,False,0,254.68191128433236
2025-02-08 19:00:00,0.6994,0.7034,0.6968,0.6992,924614.83,0.6980136608848229,0.694625,True,False,False,0,254.68191128433236
2025-02-08 20:00:00,0.6992,0.7015,0.6964,0.7004,466758.52,0.6982522947963405,0.695975,True,False,False,0,254.68191128433236
2025-02-08 21:00:00,0.7004,0.704,0.6979,0.7008,541289.91,0.6985070653167066,0.6967375,True,False,False,0,254.68191128433236
2025-02-08 22:00:00,0.7008,0.7033,0.6955,0.6986,710613.44,0.6985163587850359,0.6974500000000001,True,False,False,0,254.68191128433236
2025-02-08 23:00:00,0.6986,0.7062,0.6983,0.7006,1010729.19,0.6987247229065323,0.6988625,False,False,True,100,111.94711254039859
2025-02-09 00:00:00,0.7006,0.7014,0.6959,0.6989,812823.33,0.6987422506158791,0.69965,False,False,False,100,111.94711254039859
2025-02-09 01:00:00,0.6989,0.708,0.6975,0.7048,1620244.33,0.6993480255542912,0.7003375,False,False,False,100,111.94711254039859
2025-02-09 02:00:00,0.7048,0.7054,0.6985,0.6987,895296.54,0.6992832229988621,0.70025,False,False,False,100,111.94711254039859
2025-02-09 03:00:00,0.6987,0.716,0.6969,0.7124,2945134.44,0.7005949006989759,0.7019,False,False,False,100,111.94711254039859
2025-02-09 04:00:00,0.7124,0.7128,0.7046,0.7099,2083040.41,0.7015254106290784,0.7030875,False,False,False,100,111.94711254039859
2025-02-09 05:00:00,0.7099,0.7104,0.7034,0.7047,857522.94,0.7018428695661706,0.7035750000000001,False,False,False,100,111.94711254039859
2025-02-09 06:00:00,0.7047,0.7051,0.6988,0.7045,1503525.9,0.7021085826095536,0.7043124999999999,False,False,False,100,111.94711254039859
2025-02-09 07:00:00,0.7045,0.707,0.7016,0.7043,945793.45,0.7023277243485982,0.7047749999999999,False,False,False,100,111.94711254039859
2025-02-09 08:00:00,0.7043,0.7077,0.7023,0.7049,1640752.11,0.7025849519137384,0.705525,False,False,False,100,111.94711254039859
2025-02-09 09:00:00,0.7049,0.7054,0.6976,0.7004,1523554.29,0.7023664567223645,0.704975,False,False,False,100,111.94711254039859
2025-02-09 10:00:00,0.7004,0.7038,0.6983,0.7005,670070.45,0.702179811050128,0.7052,False,False,False,100,111.94711254039859
2025-02-09 11:00:00,0.7005,0.7026,0.6963,0.6975,951239.27,0.7017118299451153,0.7033375,False,False,False,100,111.94711254039859
2025-02-09 12:00:00,0.6975,0.7004,0.6918,0.6957,1558247.21,0.7011106469506038,0.7015625,False,False,False,100,111.94711254039859
2025-02-09 13:00:00,0.6957,0.6962,0.6768,0.6804,4460417.8,0.6990395822555434,0.698525,True,True,False,0,258.91948173499
2025-02-09 14:00:00,0.6804,0.6886,0.6792,0.6845,2416521.15,0.6975856240299891,0.696025,True,False,False,0,258.91948173499
2025-02-09 15:00:00,0.6845,0.6947,0.684,0.694,1550789.33,0.6972270616269902,0.6947374999999999,True,False,False,0,258.91948173499
2025-02-09 16:00:00,0.694,0.6985,0.6915,0.6962,928523.09,0.6971243554642912,0.69365,True,False,False,0,258.91948173499
2025-02-09 17:00:00,0.6962,0.6979,0.6875,0.6882,856807.73,0.696231919917862,0.692125,True,False,False,0,258.91948173499
2025-02-09 18:00:00,0.6882,0.6911,0.6856,0.6887,468528.38,0.6954787279260758,0.69065,True,False,False,0,258.91948173499
2025-02-09 19:00:00,0.6887,0.6896,0.6785,0.6818,1415874.25,0.6941108551334683,0.6886875,True,False,False,0,258.91948173499
2025-02-09 20:00:00,0.6818,0.6891,0.6808,0.6831,1554391.71,0.6930097696201214,0.6871125,True,False,False,0,258.91948173499
2025-02-09 21:00:00,0.6831,0.6833,0.6504,0.6561,11742151.42,0.6893187926581092,0.684075,True,False,False,0,258.91948173499
2025-02-09 22:00:00,0.6561,0.6787,0.6505,0.6683,6361860.51,0.6872169133922983,0.68205,True,False,False,0,258.91948173499
2025-02-09 23:00:00,0.6683,0.6849,0.6653,0.6815,3332650.69,0.6866452220530685,0.6804875,True,False,False,0,258.91948173499
2025-02-10 00:00:00,0.6815,0.6975,0.6807,0.6932,4100306.71,0.6873006998477618,0.6801125,True,False,False,0,258.91948173499
2025-02-10 01:00:00,0.6932,0.6939,0.6655,0.6688,2400760.9,0.6854506298629857,0.6776875,True,False,False,0,258.91948173499
2025-02-10 02:00:00,0.6688,0.6735,0.6632,0.6686,2579488.87,0.6837655668766871,0.6751750000000001,True,False,False,0,258.91948173499
2025-02-10 03:00:00,0.6686,0.697,0.6648,0.6874,3384681.82,0.6841290101890184,0.675875,True,False,False,0,258.91948173499
2025-02-10 04:00:00,0.6874,0.6951,0.6836,0.6883,1696104.93,0.6845461091701166,0.6765249999999999,True,False,False,0,258.91948173499
2025-02-10 05:00:00,0.6883,0.7005,0.6862,0.693,1993248.42,0.685391498253105,0.6811375000000001,True,False,False,0,258.91948173499
2025-02-10 06:00:00,0.693,0.6949,0.6873,0.6923,1305218.93,0.6860823484277945,0.6841375,True,False,False,0,258.91948173499
2025-02-10 07:00:00,0.6923,0.6972,0.6909,0.6963,1041732.87,0.687104113585015,0.6859875,True,False,False,0,258.91948173499
2025-02-10 08:00:00,0.6963,0.7059,0.6946,0.7033,2477632.41,0.6887237022265135,0.68725,True,False,False,0,258.91948173499
2025-02-10 09:00:00,0.7033,0.7059,0.6978,0.701,1103589.32,0.6899513320038622,0.691275,False,False,True,100,116.26612938120965
2025-02-10 10:00:00,0.701,0.7032,0.6958,0.6985,1015505.44,0.6908061988034759,0.6950124999999999,False,False,False,100,116.26612938120965
2025-02-10 11:00:00,0.6985,0.7033,0.6957,0.7009,572234.18,0.6918155789231284,0.6967,False,False,False,100,116.26612938120965
2025-02-10 12:00:00,0.7009,0.7029,0.6924,0.6941,1418904.45,0.6920440210308155,0.6974250000000001,False,False,False,100,116.26612938120965
2025-02-10 13:00:00,0.6941,0.7176,0.6936,0.7133,2423029.17,0.694169618927734,0.6999625,False,False,False,100,116.26612938120965
2025-02-10 14:00:00,0.7133,0.7153,0.6999,0.7029,3293551.61,0.6950426570349606,0.7012875000000001,False,False,False,100,116.26612938120965
2025-02-10 15:00:00,0.7029,0.7068,0.6947,0.6992,2265524.31,0.6954583913314646,0.70165,False,False,False,100,116.26612938120965
2025-02-10 16:00:00,0.6992,0.706,0.6974,0.7016,1233825.56,0.6960725521983181,0.7014375,False,False,False,100,116.26612938120965
2025-02-10 17:00:00,0.7016,0.7058,0.6969,0.7037,1853744.15,0.6968352969784863,0.701775,False,False,False,100,116.26612938120965
2025-02-10 18:00:00,0.7037,0.7056,0.7025,0.7049,200761.76,0.6976417672806376,0.7025750000000001,False,False,False,100,116.26612938120965
